,index,Row ID,Order Date,Customer ID,Year,First Purchase,Order?,Prev Year?,Customer Classification,YoY Difference
323,374,375.0,2018-07-23,AG-10900,2018,2018,1,1.0,Consistent,0.0
324,375,376.0,2018-07-23,AG-10900,2018,2018,1,1.0,Consistent,0.0
325,1697,1698.0,2019-12-27,AG-10900,2019,2018,1,1.0,Consistent,-205.0
326,1698,1699.0,2019-12-27,AG-10900,2019,2018,1,1.0,Consistent,0.0
327,1760,1761.0,2019-05-09,AG-10900,2019,2018,1,1.0,Consistent,0.0
328,1761,1762.0,2019-05-09,AG-10900,2019,2018,1,1.0,Consistent,0.0
329,1762,1763.0,2019-05-09,AG-10900,2019,2018,1,1.0,Consistent,0.0
330,8185,8186.0,2019-09-13,AG-10900,2019,2018,1,1.0,Consistent,0.0
331,8186,8187.0,2019-09-13,AG-10900,2019,2018,1,1.0,Consistent,0.0
332,8825,8826.0,2019-12-19,AG-10900,2019,2018,1,1.0,Consistent,0.0
333,4704,4705.0,2020-05-17,AG-10900,2020,2018,1,1.0,Consistent,281.0
334,4705,4706.0,2020-05-17,AG-10900,2020,2018,1,1.0,Consistent,0.0
335,4706,4707.0,2020-05-17,AG-10900,2020,2018,1,1.0,Consistent,0.0
336,9161,9162.0,2020-08-12,AG-10900,2020,2018,1,1.0,Consistent,0.0
337,9162,9163.0,2020-08-12,AG-10900,2020,2018,1,1.0,Consistent,0.0
338,5714,5715.0,2021-09-25,AG-10900,2021,2018,1,1.0,Consistent,430.0
339,6350,6351.0,2021-03-09,AG-10900,2021,2018,1,1.0,Consistent,0.0
340,9334,9335.0,2021-01-05,AG-10900,2021,2018,1,1.0,Consistent,0.0
341,9335,9336.0,2021-01-05,AG-10900,2021,2018,1,1.0,Consistent,0.0
342,5354,5355.0,2018-05-13,AH-10030,2018,2018,1,,New,-506.0
343,5355,5356.0,2018-05-13,AH-10030,2018,2018,1,1.0,Consistent,0.0
344,6128,6129.0,2018-10-25,AH-10030,2018,2018,1,1.0,Consistent,0.0
345,7163,7164.0,2018-04-22,AH-10030,2018,2018,1,1.0,Consistent,0.0
346,7164,7165.0,2018-04-22,AH-10030,2018,2018,1,1.0,Consistent,0.0
347,8803,8804.0,2018-12-31,AH-10030,2018,2018,1,1.0,Consistent,0.0
348,8804,8805.0,2018-12-31,AH-10030,2018,2018,1,1.0,Consistent,0.0
349,9679,9680.0,2019-12-27,AH-10030,2019,2018,1,1.0,Consistent,-205.0
350,9680,9681.0,2019-12-27,AH-10030,2019,2018,1,1.0,Consistent,0.0
351,3311,3312.0,2020-03-20,AH-10030,2020,2018,1,1.0,Consistent,281.0
352,3199,3200.0,2021-12-18,AH-10030,2021,2018,1,1.0,Consistent,430.0
353,4982,4983.0,2018-11-16,AH-10075,2018,2018,1,,New,-506.0
354,7754,7755.0,2019-12-21,AH-10075,2019,2018,1,1.0,Consistent,-205.0
355,924,925.0,2020-09-15,AH-10075,2020,2018,1,1.0,Consistent,281.0
356,8413,8414.0,2020-12-17,AH-10075,2020,2018,1,1.0,Consistent,0.0
357,8414,8415.0,2020-12-17,AH-10075,2020,2018,1,1.0,Consistent,0.0
358,8686,8687.0,2020-06-26,AH-10075,2020,2018,1,1.0,Consistent,0.0
359,8687,8688.0,2020-06-26,AH-10075,2020,2018,1,1.0,Consistent,0.0
360,8688,8689.0,2020-06-26,AH-10075,2020,2018,1,1.0,Consistent,0.0
361,1569,1570.0,2021-11-26,AH-10075,2021,2018,1,1.0,Consistent,430.0
362,1866,1867.0,2021-04-15,AH-10075,2021,2018,1,1.0,Consistent,0.0
363,6043,6044.0,2021-05-19,AH-10075,2021,2018,1,1.0,Consistent,0.0
364,6044,6045.0,2021-05-19,AH-10075,2021,2018,1,1.0,Consistent,0.0
365,7085,7086.0,2021-09-25,AH-10075,2021,2018,1,1.0,Consistent,0.0
366,7086,7087.0,2021-09-25,AH-10075,2021,2018,1,1.0,Consistent,0.0
367,8445,8446.0,2021-10-23,AH-10075,2021,2018,1,1.0,Consistent,0.0
368,8446,8447.0,2021-10-23,AH-10075,2021,2018,1,1.0,Consistent,0.0
369,8447,8448.0,2021-10-23,AH-10075,2021,2018,1,1.0,Consistent,0.0
370,8448,8449.0,2021-10-23,AH-10075,2021,2018,1,1.0,Consistent,0.0
371,8449,8450.0,2021-10-23,AH-10075,2021,2018,1,1.0,Consistent,0.0
372,8450,8451.0,2021-10-23,AH-10075,2021,2018,1,1.0,Consistent,0.0
373,2102,2103.0,2018-07-18,AH-10120,2018,2018,1,,New,-506.0
374,10246,,,AH-10120,2019,2018,0,1.0,Sleeping,-205.0
375,5654,5655.0,2020-12-18,AH-10120,2020,2018,1,0.0,Returning,281.0
376,5655,5656.0,2020-12-18,AH-10120,2020,2018,1,1.0,Consistent,0.0
377,5656,5657.0,2020-12-18,AH-10120,2020,2018,1,1.0,Consistent,0.0
378,5657,5658.0,2020-12-18,AH-10120,2020,2018,1,1.0,Consistent,0.0
379,5658,5659.0,2020-12-18,AH-10120,2020,2018,1,1.0,Consistent,0.0
380,5659,5660.0,2020-12-18,AH-10120,2020,2018,1,1.0,Consistent,0.0
381,5660,5661.0,2020-12-18,AH-10120,2020,2018,1,1.0,Consistent,0.0
382,8881,8882.0,2020-06-30,AH-10120,2020,2018,1,1.0,Consistent,0.0
383,4650,4651.0,2021-08-04,AH-10120,2021,2018,1,1.0,Consistent,430.0
384,4651,4652.0,2021-08-04,AH-10120,2021,2018,1,1.0,Consistent,0.0
385,6397,6398.0,2021-10-31,AH-10120,2021,2018,1,1.0,Consistent,0.0
386,6412,6413.0,2021-08-17,AH-10120,2021,2018,1,1.0,Consistent,0.0
387,6413,6414.0,2021-08-17,AH-10120,2021,2018,1,1.0,Consistent,0.0
388,7695,7696.0,2021-02-07,AH-10120,2021,2018,1,1.0,Consistent,0.0
389,7696,7697.0,2021-02-07,AH-10120,2021,2018,1,1.0,Consistent,0.0
390,5254,5255.0,2019-05-03,AH-10195,2019,2019,1,,New,-2027.0
391,5255,5256.0,2019-05-03,AH-10195,2019,2019,1,1.0,Consistent,0.0
392,286,287.0,2020-12-18,AH-10195,2020,2019,1,1.0,Consistent,-20.0
393,287,288.0,2020-12-18,AH-10195,2020,2019,1,1.0,Consistent,0.0
394,288,289.0,2020-12-18,AH-10195,2020,2019,1,1.0,Consistent,0.0
395,3348,3349.0,2021-05-11,AH-10195,2021,2019,1,1.0,Consistent,154.0
396,5402,5403.0,2021-08-24,AH-10195,2021,2019,1,1.0,Consistent,0.0
397,5403,5404.0,2021-08-24,AH-10195,2021,2019,1,1.0,Consistent,0.0
398,4415,4416.0,2018-11-29,AH-10210,2018,2018,1,,New,1387.0
399,4416,4417.0,2018-11-29,AH-10210,2018,2018,1,1.0,Consistent,0.0
400,265,266.0,2019-10-11,AH-10210,2019,2018,1,1.0,Consistent,-205.0
401,4976,4977.0,2019-07-12,AH-10210,2019,2018,1,1.0,Consistent,0.0
402,4977,4978.0,2019-07-12,AH-10210,2019,2018,1,1.0,Consistent,0.0
403,4978,4979.0,2019-07-12,AH-10210,2019,2018,1,1.0,Consistent,0.0
404,3455,3456.0,2020-02-20,AH-10210,2020,2018,1,1.0,Consistent,281.0
405,2481,2482.0,2021-12-24,AH-10210,2021,2018,1,1.0,Consistent,430.0
406,4883,4884.0,2021-08-03,AH-10210,2021,2018,1,1.0,Consistent,0.0
407,4884,4885.0,2021-08-03,AH-10210,2021,2018,1,1.0,Consistent,0.0
408,6302,6303.0,2021-11-23,AH-10210,2021,2018,1,1.0,Consistent,0.0
409,9090,9091.0,2021-10-13,AH-10210,2021,2018,1,1.0,Consistent,0.0
410,9273,9274.0,2021-02-09,AH-10210,2021,2018,1,1.0,Consistent,0.0
411,5053,5054.0,2019-03-01,AH-10465,2019,2019,1,,New,-2027.0
412,5054,5055.0,2019-03-01,AH-10465,2019,2019,1,1.0,Consistent,0.0
413,5055,5056.0,2019-03-01,AH-10465,2019,2019,1,1.0,Consistent,0.0
414,6066,6067.0,2019-01-17,AH-10465,2019,2019,1,1.0,Consistent,0.0
415,5695,5696.0,2020-05-05,AH-10465,2020,2019,1,1.0,Consistent,-20.0
416,4160,4161.0,2021-05-14,AH-10465,2021,2019,1,1.0,Consistent,154.0
417,4161,4162.0,2021-05-14,AH-10465,2021,2019,1,1.0,Consistent,0.0
418,9669,9670.0,2021-02-04,AH-10465,2021,2019,1,1.0,Consistent,0.0
419,4304,4305.0,2018-10-26,AH-10585,2018,2018,1,,New,1387.0
420,4305,4306.0,2018-10-26,AH-10585,2018,2018,1,1.0,Consistent,0.0
421,10348,,,AH-10585,2019,2018,0,1.0,Sleeping,-205.0
422,9426,9427.0,2020-09-15,AH-10585,2020,2018,1,0.0,Returning,281.0
423,4210,4211.0,2021-09-12,AH-10585,2021,2018,1,1.0,Consistent,430.0
424,6030,6031.0,2021-06-07,AH-10585,2021,2018,1,1.0,Consistent,0.0
425,8919,8920.0,2018-02-04,AH-10690,2018,2018,1,,New,-506.0
426,3806,3807.0,2019-12-11,AH-10690,2019,2018,1,1.0,Consistent,-205.0
427,3807,3808.0,2019-12-11,AH-10690,2019,2018,1,1.0,Consistent,0.0
428,3808,3809.0,2019-12-11,AH-10690,2019,2018,1,1.0,Consistent,0.0
429,3809,3810.0,2019-12-11,AH-10690,2019,2018,1,1.0,Consistent,0.0
430,3810,3811.0,2019-12-11,AH-10690,2019,2018,1,1.0,Consistent,0.0
431,3811,3812.0,2019-12-11,AH-10690,2019,2018,1,1.0,Consistent,0.0
432,5643,5644.0,2019-05-15,AH-10690,2019,2018,1,1.0,Consistent,0.0
433,5726,5727.0,2019-04-05,AH-10690,2019,2018,1,1.0,Consistent,0.0
434,5854,5855.0,2019-05-08,AH-10690,2019,2018,1,1.0,Consistent,0.0
435,5855,5856.0,2019-05-08,AH-10690,2019,2018,1,1.0,Consistent,0.0
436,5856,5857.0,2019-05-08,AH-10690,2019,2018,1,1.0,Consistent,0.0
437,5857,5858.0,2019-05-08,AH-10690,2019,2018,1,1.0,Consistent,0.0
438,7355,7356.0,2019-12-31,AH-10690,2019,2018,1,1.0,Consistent,0.0
439,3446,3447.0,2020-06-08,AH-10690,2020,2018,1,1.0,Consistent,281.0
440,4396,4397.0,2020-11-15,AH-10690,2020,2018,1,1.0,Consistent,0.0
441,5300,5301.0,2020-05-30,AH-10690,2020,2018,1,1.0,Consistent,0.0
442,5301,5302.0,2020-05-30,AH-10690,2020,2018,1,1.0,Consistent,0.0
443,5302,5303.0,2020-05-30,AH-10690,2020,2018,1,1.0,Consistent,0.0
444,7466,7467.0,2020-05-19,AH-10690,2020,2018,1,1.0,Consistent,0.0
445,8167,8168.0,2020-07-31,AH-10690,2020,2018,1,1.0,Consistent,0.0
446,8921,8922.0,2020-04-10,AH-10690,2020,2018,1,1.0,Consistent,0.0
447,8922,8923.0,2020-04-10,AH-10690,2020,2018,1,1.0,Consistent,0.0
448,10321,,,AH-10690,2021,2018,0,1.0,Sleeping,430.0
449,5196,5197.0,2018-10-05,AI-10855,2018,2018,1,,New,-506.0
450,5197,5198.0,2018-10-05,AI-10855,2018,2018,1,1.0,Consistent,0.0
451,7692,7693.0,2018-12-29,AI-10855,2018,2018,1,1.0,Consistent,0.0
452,7693,7694.0,2018-12-29,AI-10855,2018,2018,1,1.0,Consistent,0.0
453,8451,8452.0,2018-04-28,AI-10855,2018,2018,1,1.0,Consistent,0.0
454,8669,8670.0,2019-12-20,AI-10855,2019,2018,1,1.0,Consistent,-205.0
455,9211,9212.0,2019-03-14,AI-10855,2019,2018,1,1.0,Consistent,0.0
456,5041,5042.0,2020-10-11,AI-10855,2020,2018,1,1.0,Consistent,281.0
457,5042,5043.0,2020-10-11,AI-10855,2020,2018,1,1.0,Consistent,0.0
458,5043,5044.0,2020-10-11,AI-10855,2020,2018,1,1.0,Consistent,0.0
459,5044,5045.0,2020-10-11,AI-10855,2020,2018,1,1.0,Consistent,0.0
460,5045,5046.0,2020-10-11,AI-10855,2020,2018,1,1.0,Consistent,0.0
461,5046,5047.0,2020-10-11,AI-10855,2020,2018,1,1.0,Consistent,0.0
462,5047,5048.0,2020-10-11,AI-10855,2020,2018,1,1.0,Consistent,0.0
463,1515,1516.0,2021-11-12,AI-10855,2021,2018,1,1.0,Consistent,430.0
464,3028,3029.0,2021-12-17,AI-10855,2021,2018,1,1.0,Consistent,0.0
465,5441,5442.0,2021-09-09,AI-10855,2021,2018,1,1.0,Consistent,0.0
466,6304,6305.0,2021-05-05,AI-10855,2021,2018,1,1.0,Consistent,0.0
467,865,866.0,2018-10-01,AJ-10780,2018,2018,1,,New,-506.0
468,866,867.0,2018-10-01,AJ-10780,2018,2018,1,1.0,Consistent,0.0
469,6295,6296.0,2018-12-28,AJ-10780,2018,2018,1,1.0,Consistent,0.0
470,6296,6297.0,2018-12-28,AJ-10780,2018,2018,1,1.0,Consistent,0.0
471,6297,6298.0,2018-12-28,AJ-10780,2018,2018,1,1.0,Consistent,0.0
472,6639,6640.0,2018-10-31,AJ-10780,2018,2018,1,1.0,Consistent,0.0
473,9050,9051.0,2019-05-18,AJ-10780,2019,2018,1,1.0,Consistent,-205.0
474,2849,2850.0,2020-11-28,AJ-10780,2020,2018,1,1.0,Consistent,281.0
475,5337,5338.0,2021-10-16,AJ-10780,2021,2018,1,1.0,Consistent,430.0
476,6458,6459.0,2021-05-14,AJ-10780,2021,2018,1,1.0,Consistent,0.0
477,6459,6460.0,2021-05-14,AJ-10780,2021,2018,1,1.0,Consistent,0.0
478,6460,6461.0,2021-05-14,AJ-10780,2021,2018,1,1.0,Consistent,0.0
479,6461,6462.0,2021-05-14,AJ-10780,2021,2018,1,1.0,Consistent,0.0
480,6462,6463.0,2021-05-14,AJ-10780,2021,2018,1,1.0,Consistent,0.0
481,6463,6464.0,2021-05-14,AJ-10780,2021,2018,1,1.0,Consistent,0.0
482,768,769.0,2018-05-14,AJ-10795,2018,2018,1,,New,-506.0
483,4037,4038.0,2018-12-29,AJ-10795,2018,2018,1,1.0,Consistent,0.0
484,4038,4039.0,2018-12-29,AJ-10795,2018,2018,1,1.0,Consistent,0.0
485,4039,4040.0,2018-12-29,AJ-10795,2018,2018,1,1.0,Consistent,0.0
486,4040,4041.0,2018-12-29,AJ-10795,2018,2018,1,1.0,Consistent,0.0
487,4041,4042.0,2018-12-29,AJ-10795,2018,2018,1,1.0,Consistent,0.0
488,4042,4043.0,2018-12-29,AJ-10795,2018,2018,1,1.0,Consistent,0.0
489,4043,4044.0,2018-12-29,AJ-10795,2018,2018,1,1.0,Consistent,0.0
490,10103,,,AJ-10795,2019,2018,0,1.0,Sleeping,-205.0
491,862,863.0,2020-05-01,AJ-10795,2020,2018,1,0.0,Returning,281.0
492,863,864.0,2020-05-01,AJ-10795,2020,2018,1,1.0,Consistent,0.0
493,864,865.0,2020-05-01,AJ-10795,2020,2018,1,1.0,Consistent,0.0
494,2693,2694.0,2020-01-22,AJ-10795,2020,2018,1,1.0,Consistent,0.0
495,5177,5178.0,2020-12-26,AJ-10795,2020,2018,1,1.0,Consistent,0.0
496,6841,6842.0,2020-12-09,AJ-10795,2020,2018,1,1.0,Consistent,0.0
497,6842,6843.0,2020-12-09,AJ-10795,2020,2018,1,1.0,Consistent,0.0
498,6843,6844.0,2020-12-09,AJ-10795,2020,2018,1,1.0,Consistent,0.0
499,6844,6845.0,2020-12-09,AJ-10795,2020,2018,1,1.0,Consistent,0.0
500,5648,5649.0,2021-07-17,AJ-10795,2021,2018,1,1.0,Consistent,430.0
501,5649,5650.0,2021-07-17,AJ-10795,2021,2018,1,1.0,Consistent,0.0
502,5650,5651.0,2021-07-17,AJ-10795,2021,2018,1,1.0,Consistent,0.0
503,5651,5652.0,2021-07-17,AJ-10795,2021,2018,1,1.0,Consistent,0.0
504,555,556.0,2018-03-03,AJ-10945,2018,2018,1,,New,-506.0
505,9093,9094.0,2019-01-06,AJ-10945,2019,2018,1,1.0,Consistent,-205.0
506,9094,9095.0,2019-01-06,AJ-10945,2019,2018,1,1.0,Consistent,0.0
507,9095,9096.0,2019-01-06,AJ-10945,2019,2018,1,1.0,Consistent,0.0
508,9096,9097.0,2019-01-06,AJ-10945,2019,2018,1,1.0,Consistent,0.0
509,9329,9330.0,2019-11-28,AJ-10945,2019,2018,1,1.0,Consistent,0.0
510,9375,9376.0,2019-12-14,AJ-10945,2019,2018,1,1.0,Consistent,0.0
511,5162,5163.0,2020-11-18,AJ-10945,2020,2018,1,1.0,Consistent,281.0
512,3654,3655.0,2021-08-31,AJ-10945,2021,2018,1,1.0,Consistent,430.0
513,9959,9960.0,2021-06-10,AJ-10945,2021,2018,1,1.0,Consistent,0.0
514,491,492.0,2018-09-14,AJ-10960,2018,2018,1,,New,-506.0
515,492,493.0,2018-09-14,AJ-10960,2018,2018,1,1.0,Consistent,0.0
516,8264,8265.0,2018-12-30,AJ-10960,2018,2018,1,1.0,Consistent,0.0
517,8265,8266.0,2018-12-30,AJ-10960,2018,2018,1,1.0,Consistent,0.0
518,10064,,,AJ-10960,2019,2018,0,1.0,Sleeping,-205.0
519,10065,,,AJ-10960,2020,2018,0,0.0,,281.0
520,3863,3864.0,2021-10-17,AJ-10960,2021,2018,1,0.0,Returning,430.0
521,5417,5418.0,2018-06-10,AM-10360,2018,2018,1,,New,-506.0
522,8879,8880.0,2019-03-23,AM-10360,2019,2018,1,1.0,Consistent,-205.0
523,8880,8881.0,2019-03-23,AM-10360,2019,2018,1,1.0,Consistent,0.0
524,187,188.0,2020-07-16,AM-10360,2020,2018,1,1.0,Consistent,281.0
525,188,189.0,2020-07-16,AM-10360,2020,2018,1,1.0,Consistent,0.0
526,2348,2349.0,2021-02-12,AM-10360,2021,2018,1,1.0,Consistent,430.0
527,2349,2350.0,2021-02-12,AM-10360,2021,2018,1,1.0,Consistent,0.0
528,2350,2351.0,2021-02-12,AM-10360,2021,2018,1,1.0,Consistent,0.0
529,2351,2352.0,2021-02-12,AM-10360,2021,2018,1,1.0,Consistent,0.0
530,2352,2353.0,2021-02-12,AM-10360,2021,2018,1,1.0,Consistent,0.0
531,9294,9295.0,2021-05-28,AM-10360,2021,2018,1,1.0,Consistent,0.0
532,9295,9296.0,2021-05-28,AM-10360,2021,2018,1,1.0,Consistent,0.0
533,4203,4204.0,2018-10-31,AM-10705,2018,2018,1,,New,-506.0
534,4204,4205.0,2018-10-31,AM-10705,2018,2018,1,1.0,Consistent,0.0
535,4205,4206.0,2018-10-31,AM-10705,2018,2018,1,1.0,Consistent,0.0
536,4206,4207.0,2018-10-31,AM-10705,2018,2018,1,1.0,Consistent,0.0
537,4207,4208.0,2018-10-31,AM-10705,2018,2018,1,1.0,Consistent,0.0
538,4208,4209.0,2018-10-31,AM-10705,2018,2018,1,1.0,Consistent,0.0
539,4209,4210.0,2018-10-31,AM-10705,2018,2018,1,1.0,Consistent,0.0
540,2446,2447.0,2019-09-25,AM-10705,2019,2018,1,1.0,Consistent,-205.0
541,8263,8264.0,2019-09-13,AM-10705,2019,2018,1,1.0,Consistent,0.0
542,8436,8437.0,2019-09-20,AM-10705,2019,2018,1,1.0,Consistent,0.0
543,2013,2014.0,2020-09-18,AM-10705,2020,2018,1,1.0,Consistent,281.0
544,2014,2015.0,2020-09-18,AM-10705,2020,2018,1,1.0,Consistent,0.0
545,2015,2016.0,2020-09-18,AM-10705,2020,2018,1,1.0,Consistent,0.0
546,4269,4270.0,2021-06-25,AM-10705,2021,2018,1,1.0,Consistent,430.0
547,6189,6190.0,2021-04-04,AM-10705,2021,2018,1,1.0,Consistent,0.0
548,6583,6584.0,2021-07-21,AM-10705,2021,2018,1,1.0,Consistent,0.0
549,6584,6585.0,2021-07-21,AM-10705,2021,2018,1,1.0,Consistent,0.0
550,6585,6586.0,2021-07-21,AM-10705,2021,2018,1,1.0,Consistent,0.0
551,6586,6587.0,2021-07-21,AM-10705,2021,2018,1,1.0,Consistent,0.0
552,6587,6588.0,2021-07-21,AM-10705,2021,2018,1,1.0,Consistent,0.0
553,6588,6589.0,2021-07-21,AM-10705,2021,2018,1,1.0,Consistent,0.0
554,6589,6590.0,2021-07-21,AM-10705,2021,2018,1,1.0,Consistent,0.0
555,6133,6134.0,2020-08-16,AO-10810,2020,2020,1,,New,-2289.0
556,10377,,,AO-10810,2021,2020,0,1.0,Sleeping,51.0
557,1162,1163.0,2018-03-03,AP-10720,2018,2018,1,,New,1732.0
558,1163,1164.0,2018-03-03,AP-10720,2018,2018,1,1.0,Consistent,0.0
559,1164,1165.0,2018-03-03,AP-10720,2018,2018,1,1.0,Consistent,0.0
560,2747,2748.0,2019-11-22,AP-10720,2019,2018,1,1.0,Consistent,-205.0
561,1577,1578.0,2020-05-23,AP-10720,2020,2018,1,1.0,Consistent,281.0
562,2543,2544.0,2020-08-09,AP-10720,2020,2018,1,1.0,Consistent,0.0
563,2544,2545.0,2020-08-09,AP-10720,2020,2018,1,1.0,Consistent,0.0
564,4581,4582.0,2020-09-19,AP-10720,2020,2018,1,1.0,Consistent,0.0
565,9805,9806.0,2020-10-21,AP-10720,2020,2018,1,1.0,Consistent,0.0
566,9806,9807.0,2020-10-21,AP-10720,2020,2018,1,1.0,Consistent,0.0
567,9973,9974.0,2020-06-12,AP-10720,2020,2018,1,1.0,Consistent,0.0
568,9974,9975.0,2020-06-12,AP-10720,2020,2018,1,1.0,Consistent,0.0
569,9975,9976.0,2020-06-12,AP-10720,2020,2018,1,1.0,Consistent,0.0
570,9976,9977.0,2020-06-12,AP-10720,2020,2018,1,1.0,Consistent,0.0
571,9977,9978.0,2020-06-12,AP-10720,2020,2018,1,1.0,Consistent,0.0
572,9978,9979.0,2020-06-12,AP-10720,2020,2018,1,1.0,Consistent,0.0
573,9979,9980.0,2020-06-12,AP-10720,2020,2018,1,1.0,Consistent,0.0
574,6949,6950.0,2021-11-19,AP-10720,2021,2018,1,1.0,Consistent,430.0
575,6950,6951.0,2021-11-19,AP-10720,2021,2018,1,1.0,Consistent,0.0
576,1141,1142.0,2018-09-29,AP-10915,2018,2018,1,,New,-506.0
577,1142,1143.0,2018-09-29,AP-10915,2018,2018,1,1.0,Consistent,0.0
578,1143,1144.0,2018-09-29,AP-10915,2018,2018,1,1.0,Consistent,0.0
579,1144,1145.0,2018-09-29,AP-10915,2018,2018,1,1.0,Consistent,0.0
580,1145,1146.0,2018-09-29,AP-10915,2018,2018,1,1.0,Consistent,0.0
581,3744,3745.0,2018-10-24,AP-10915,2018,2018,1,1.0,Consistent,0.0
582,5778,5779.0,2018-11-11,AP-10915,2018,2018,1,1.0,Consistent,0.0
583,5779,5780.0,2018-11-11,AP-10915,2018,2018,1,1.0,Consistent,0.0
584,7019,7020.0,2018-08-23,AP-10915,2018,2018,1,1.0,Consistent,0.0
585,7020,7021.0,2018-08-23,AP-10915,2018,2018,1,1.0,Consistent,0.0
586,7021,7022.0,2018-08-23,AP-10915,2018,2018,1,1.0,Consistent,0.0
587,7022,7023.0,2018-08-23,AP-10915,2018,2018,1,1.0,Consistent,0.0
588,7023,7024.0,2018-08-23,AP-10915,2018,2018,1,1.0,Consistent,0.0
589,7024,7025.0,2018-08-23,AP-10915,2018,2018,1,1.0,Consistent,0.0
590,10093,,,AP-10915,2019,2018,0,1.0,Sleeping,-205.0
591,2191,2192.0,2020-10-12,AP-10915,2020,2018,1,0.0,Returning,281.0
592,2192,2193.0,2020-10-12,AP-10915,2020,2018,1,1.0,Consistent,0.0
593,2193,2194.0,2020-10-12,AP-10915,2020,2018,1,1.0,Consistent,0.0
594,2194,2195.0,2020-10-12,AP-10915,2020,2018,1,1.0,Consistent,0.0
595,2195,2196.0,2020-10-12,AP-10915,2020,2018,1,1.0,Consistent,0.0
596,4159,4160.0,2020-04-16,AP-10915,2020,2018,1,1.0,Consistent,0.0
597,4430,4431.0,2020-03-11,AP-10915,2020,2018,1,1.0,Consistent,0.0
598,4431,4432.0,2020-03-11,AP-10915,2020,2018,1,1.0,Consistent,0.0
599,4432,4433.0,2020-03-11,AP-10915,2020,2018,1,1.0,Consistent,0.0
600,4433,4434.0,2020-03-11,AP-10915,2020,2018,1,1.0,Consistent,0.0
601,4434,4435.0,2020-03-11,AP-10915,2020,2018,1,1.0,Consistent,0.0
602,711,712.0,2021-03-09,AP-10915,2021,2018,1,1.0,Consistent,430.0
603,3175,3176.0,2021-09-23,AP-10915,2021,2018,1,1.0,Consistent,0.0
604,3176,3177.0,2021-09-23,AP-10915,2021,2018,1,1.0,Consistent,0.0
605,4636,4637.0,2021-04-27,AP-10915,2021,2018,1,1.0,Consistent,0.0
606,4637,4638.0,2021-04-27,AP-10915,2021,2018,1,1.0,Consistent,0.0
607,4638,4639.0,2021-04-27,AP-10915,2021,2018,1,1.0,Consistent,0.0
608,7358,7359.0,2018-12-30,AR-10345,2018,2018,1,,New,-506.0
609,7359,7360.0,2018-12-30,AR-10345,2018,2018,1,1.0,Consistent,0.0
610,7723,7724.0,2019-10-09,AR-10345,2019,2018,1,1.0,Consistent,-205.0
611,10362,,,AR-10345,2020,2018,0,1.0,Sleeping,281.0
612,4925,4926.0,2021-10-09,AR-10345,2021,2018,1,0.0,Returning,430.0
613,5767,5768.0,2021-08-09,AR-10345,2021,2018,1,1.0,Consistent,0.0
614,2274,2275.0,2018-03-10,AR-10405,2018,2018,1,,New,-506.0
615,2275,2276.0,2018-03-10,AR-10405,2018,2018,1,1.0,Consistent,0.0
616,4580,4581.0,2019-07-31,AR-10405,2019,2018,1,1.0,Consistent,-205.0
617,10053,,,AR-10405,2020,2018,0,1.0,Sleeping,281.0
618,377,378.0,2021-08-27,AR-10405,2021,2018,1,0.0,Returning,430.0
619,652,653.0,2021-06-19,AR-10405,2021,2018,1,1.0,Consistent,0.0
620,653,654.0,2021-06-19,AR-10405,2021,2018,1,1.0,Consistent,0.0
621,6906,6907.0,2021-05-20,AR-10405,2021,2018,1,1.0,Consistent,0.0
622,607,608.0,2018-05-23,AR-10510,2018,2018,1,,New,-506.0
623,608,609.0,2018-05-23,AR-10510,2018,2018,1,1.0,Consistent,0.0
624,609,610.0,2018-05-23,AR-10510,2018,2018,1,1.0,Consistent,0.0
625,5824,5825.0,2018-02-05,AR-10510,2018,2018,1,1.0,Consistent,0.0
626,760,761.0,2019-08-31,AR-10510,2019,2018,1,1.0,Consistent,-205.0
627,3350,3351.0,2020-12-26,AR-10510,2020,2018,1,1.0,Consistent,281.0
628,2973,2974.0,2021-12-16,AR-10510,2021,2018,1,1.0,Consistent,430.0
629,3989,3990.0,2018-11-25,AR-10540,2018,2018,1,,New,-506.0
630,2152,2153.0,2019-11-22,AR-10540,2019,2018,1,1.0,Consistent,-205.0
631,7460,7461.0,2019-11-04,AR-10540,2019,2018,1,1.0,Consistent,0.0
632,7461,7462.0,2019-11-04,AR-10540,2019,2018,1,1.0,Consistent,0.0
633,5356,5357.0,2020-09-29,AR-10540,2020,2018,1,1.0,Consistent,281.0
634,1506,1507.0,2021-12-24,AR-10540,2021,2018,1,1.0,Consistent,430.0
635,6520,6521.0,2021-01-16,AR-10540,2021,2018,1,1.0,Consistent,0.0
636,6521,6522.0,2021-01-16,AR-10540,2021,2018,1,1.0,Consistent,0.0
637,6522,6523.0,2021-01-16,AR-10540,2021,2018,1,1.0,Consistent,0.0
638,6956,6957.0,2020-07-14,AR-10570,2020,2020,1,,New,-2289.0
639,6957,6958.0,2020-07-14,AR-10570,2020,2020,1,1.0,Consistent,0.0
640,10384,,,AR-10570,2021,2020,0,1.0,Sleeping,51.0
641,3147,3148.0,2018-06-30,AR-10825,2018,2018,1,,New,1732.0
642,4166,4167.0,2019-08-03,AR-10825,2019,2018,1,1.0,Consistent,-205.0
643,648,649.0,2020-11-12,AR-10825,2020,2018,1,1.0,Consistent,281.0
